"periode_data","tanggal","wilayah","pm10","so2","co","o3","no2","max","critical","kategori"
"2017","2017-09-29","DKI3","61","13","18","132","9","132","O3","TIDAKSEHAT"
"2017","2017-09-30","DKI3","40","13","14","76","7","76","O3","SEDANG"
"2017","2017-10-01","DKI3","53","13","17","67","5","67","O3","SEDANG"
"2017","2017-10-02","DKI3","38","13","20","83","7","83","O3","SEDANG"
"2017","2017-10-03","DKI3","38","13","16","84","10","84","O3","SEDANG"
"2017","2017-10-04","DKI3","42","13","11","108","9","108","O3","TIDAKSEHAT"
"2017","2017-10-05","DKI3","53","13","17","77","7","77","O3","SEDANG"
"2017","2017-10-06","DKI3","53","13","15","87","8","87","O3","SEDANG"
"2017","2017-10-07","DKI3","52","14","15","134","5","134","O3","TIDAKSEHAT"
"2017","2017-10-08","DKI3","41","15","11","97","6","97","O3","SEDANG"
"2017","2017-10-09","DKI3","50","14","15","74","6","74","O3","SEDANG"
"2017","2017-10-10","DKI3","60","14","21","71","10","71","O3","SEDANG"
"2017","2017-10-11","DKI3","60","15","14","74","10","74","O3","SEDANG"
"2017","2017-10-12","DKI3","-","-","-","-","-","0","0","TIDAKADADATA"
"2017","2017-10-13","DKI3","47","-","13","35","5","47","PM10","BAIK"
"2017","2017-10-14","DKI3","40","13","11","40","5","40","PM10","BAIK"
"2017","2017-10-15","DKI3","40","14","9","45","5","45","O3","BAIK"
"2017","2017-10-16","DKI3","43","14","11","42","6","43","PM10","BAIK"
"2017","2017-10-17","DKI3","34","14","14","26","6","34","PM10","BAIK"
"2017","2017-10-18","DKI3","49","14","12","36","9","49","PM10","BAIK"
"2017","2017-10-19","DKI3","49","14","16","36","11","49","PM10","BAIK"
"2017","2017-10-20","DKI3","44","13","20","44","7","44","PM10","BAIK"
"2017","2017-10-21","DKI3","65","14","23","41","8","65","PM10","SEDANG"
"2017","2017-10-22","DKI3","54","13","17","47","6","54","PM10","SEDANG"
"2017","2017-10-23","DKI3","45","14","13","45","11","45","PM10","BAIK"
"2017","2017-10-24","DKI3","49","14","18","52","9","52","O3","SEDANG"
"2017","2017-10-25","DKI3","42","14","11","29","11","42","PM10","BAIK"
"2017","2017-10-26","DKI3","43","13","11","59","8","59","O3","SEDANG"
"2017","2017-10-27","DKI3","41","13","11","46","6","46","O3","BAIK"
"2017","2017-10-28","DKI3","56","13","19","39","14","56","PM10","SEDANG"
"2017","2017-10-29","DKI3","53","13","26","27","9","53","PM10","SEDANG"
"2017","2017-10-30","DKI3","53","13","16","26","6","53","PM10","SEDANG"
"2017","2017-10-31","DKI3","43","13","14","119","6","119","O3","TIDAKSEHAT"
"2017","2017-11-01","DKI3","48","13","13","50","5","50","O3","BAIK"
"2017","2017-11-02","DKI3","58","14","21","48","15","58","PM10","SEDANG"
"2017","2017-11-03","DKI3","63","14","16","58","7","63","PM10","SEDANG"
"2017","2017-11-04","DKI3","65","14","14","57","8","65","PM10","SEDANG"
"2017","2017-11-05","DKI3","53","15","13","32","8","53","PM10","SEDANG"
"2017","2017-11-06","DKI3","52","14","22","21","7","52","PM10","SEDANG"
"2017","2017-11-07","DKI3","32","15","16","56","10","56","O3","SEDANG"
"2017","2017-11-08","DKI3","36","14","21","34","10","36","PM10","BAIK"
"2017","2017-11-09","DKI3","56","14","20","31","6","56","PM10","SEDANG"
"2017","2017-11-10","DKI3","47","14","20","48","12","48","O3","BAIK"
"2017","2017-11-11","DKI3","45","14","15","40","6","45","PM10","BAIK"
"2017","2017-11-12","DKI3","51","14","15","85","12","85","O3","SEDANG"
"2017","2017-11-13","DKI3","41","13","15","58","6","58","O3","SEDANG"
"2017","2017-11-14","DKI3","41","14","19","99","7","99","O3","SEDANG"
"2017","2017-11-15","DKI3","37","14","17","121","12","121","O3","TIDAKSEHAT"
"2017","2017-11-16","DKI3","61","16","19","107","9","107","O3","TIDAKSEHAT"
"2017","2017-11-17","DKI3","51","15","29","89","10","89","O3","SEDANG"
"2017","2017-11-18","DKI3","44","15","17","82","5","82","O3","SEDANG"
"2017","2017-11-19","DKI3","38","15","23","63","5","63","O3","SEDANG"
"2017","2017-11-20","DKI3","-","15","16","53","5","53","O3","SEDANG"
"2017","2017-11-21","DKI3","-","15","12","134","9","134","O3","TIDAKSEHAT"
"2017","2017-11-22","DKI3","-","15","11","116","5","116","O3","TIDAKSEHAT"
"2017","2017-11-23","DKI3","-","15","20","52","8","52","O3","SEDANG"
"2017","2017-11-24","DKI3","30","14","10","42","4","42","O3","BAIK"
"2017","2017-11-25","DKI3","7","14","10","38","4","38","O3","BAIK"
"2017","2017-11-26","DKI3","2","13","6","37","1","37","O3","BAIK"
"2017","2017-11-27","DKI3","5","13","6","37","2","37","O3","BAIK"
"2017","2017-11-28","DKI3","-","13","7","33","-","33","O3","BAIK"
"2017","2017-11-29","DKI3","-","13","5","33","-","33","O3","BAIK"
"2017","2017-11-30","DKI3","17","13","6","38","2","38","O3","BAIK"
"2017","2017-12-01","DKI3","-","13","7","33","-","33","O3","BAIK"
"2017","2017-12-02","DKI3","6","13","19","32","4","32","O3","BAIK"
"2017","2017-12-03","DKI3","6","-","12","43","3","43","O3","BAIK"
"2017","2017-12-04","DKI3","3","-","8","43","2","43","O3","BAIK"
"2017","2017-12-05","DKI3","19","-","13","44","4","44","O3","BAIK"
"2017","2017-12-06","DKI3","12","-","12","61","3","61","O3","SEDANG"
"2017","2017-12-07","DKI3","16","14","13","77","5","77","O3","SEDANG"
"2017","2017-12-08","DKI3","10","14","8","77","3","77","O3","SEDANG"
"2017","2017-12-09","DKI3","9","15","7","73","4","73","O3","SEDANG"
"2017","2017-12-10","DKI3","-","14","7","38","2","38","O3","BAIK"
